Computed QC
-0.01180629186918214
-0.011963831649598689
-0.012020534476063105
-0.011905638335758972
-0.0119888458835673
-0.012141556572806245
-0.012142770125695979
-0.011704387863358257
-0.009121633042143973
0.007449678197166243
0.03199003946531942
0.04485748422767877
0.027553219581300414
0.015230450671722906
0.0085538833073322
0.0038155884954340635
0.0015035780226089202
-0.00045350212394801304
-0.0017409274960131782
-0.0023302068289359212
-0.004182703762215301
-0.005176812883809667
-0.006069365828746953
-0.006774322059903248
-0.0072590438862780715
-0.007746476550047454
-0.008030987247480859
-0.00833026780328705
-0.008352970480768107
-0.008535445322974233
-0.008295609853387731
-0.007407042103082073
-0.007482210397084188
-0.007699095813480383
-0.007600341726623938
-0.007876027772165894
-0.008334640825711226
-0.008993758921812312
-0.009341197820789127
-0.009718409809165607
-0.010220618254118019
-0.010588608095434715
-0.010826773499338138
-0.011068672031842475
-0.011196822391367434
-0.011961124918248522
-0.014128472528606828
-0.014122347419380787
-0.014100418865056419
-0.014067877486567681
-0.014069981426712896
-0.014054085086911527
-0.014007940212104053
-0.01397666375237927
-0.013966846207739803
-0.013966799457729273
-0.013683296131063116
-0.013794492033563976
-0.013862504991715596
-0.01390294074713383
-0.013890973483036362
-0.013744571717054122
-0.013232828175511191
-0.013276278398715036
-0.013396592792365158
-0.01350271365536937
-0.013606647884636835
-0.013642727999399362
-0.013712274256391765
-0.013735363808902612
-0.013528182269141986
-0.01284035630937197
-0.012122840016335346
-0.010737403260689504
-0.010856565119538253
-0.011571562311194938
-0.012089188324817535
-0.012424909464012313
-0.012691988411411614
-0.012898083506846625
-0.013061613080713741
-0.013186483100994906
-0.013249600699274833
-0.013254739962213158
-0.01328580963753856
-0.013278707922589561
-0.008234158485262544
-0.008924311519494132
-0.009525550681362738
-0.010145226496521609
-0.01075716947705363
-0.011211233205032478
-0.011586910877652734
-0.011910958211146294
-0.012225294743743564
-0.012383732571398909
-0.012476779522559323
-0.012511423124555776
-0.01258556956942769
-0.012348019121805276
-0.01026297585497371
-0.010219033951529788
-0.010755910769205457
-0.01058940050003887
-0.011109568539145798
-0.010515243109630923
-0.008194991320125133
-0.007433352782999059
-0.009367133041561004
-0.010557891183580637
-0.011192065463407896
-0.011624140168653874
-0.012026508270732261
-0.012339989584918776
-0.014359100013748183
-0.014359100013748183
-0.014359100013748183
-0.014359100013748183
-0.014358024391137647
-0.014357556729453602
-0.014359100013748183
-0.014359100013748183
-0.014359100013748183
-0.014359100013748183
-0.014359100013748183
-0.014359100013748183
-0.014359100013748183
-0.014359100013748183
-0.011311414340654302
-0.011425178093975141
-0.011434973778063462
-0.0112975619593918
-0.010812507362484958
-0.009866627155431296
-0.00996082163581935
-0.0105196243691692
-0.011041439588220126
-0.01127815957820344
-0.011491510502414481
-0.006050421692001429
0.018589124578973326
0.01205961474473849
0.0043496055942240375
0.000830264068569786
-0.0014303450677632945
-0.0028938860477927264
-0.0038776105616906698
-0.0038150904091960314
-0.0034971176009039873
-0.004111591841318152
-0.009834112738775325
-0.00379089890397033
0.06694674609412665
0.05053778013924859
0.0348324538072835
0.022949709384967765
0.016999519952200615
0.011483662024063257
0.007492343412526914
0.00486236670694673
0.00301623525487571
0.0018682371781535423
-0.004215804232112319
-0.004991424185488036
-0.0056792612955307575
-0.006646936187465258
-0.006918170357095299
-0.007577653638090709
-0.007901604904017923
-0.004914883212829402
0.0005932154032173287
-0.003976472278384158
-0.005150227596531387
-0.005399493789373544
-0.006690047006746802
-0.00745408564212191
-0.00808410232828738
-0.008079311639765052
-0.007544970543938323
-0.00486812605498832
0.00350088363420209
0.002730786625783743
0.002099507821539781
-0.012330279522679177
-0.012680360770827459
-0.014027108574065306
-0.013968529209347214
-0.01348649815678371
-0.013603937248779285
-0.013745927202233332
-0.013856568302872407
-0.013923790267046599
-0.01398470485234471
-0.014024350180035228
-0.014055066913195802
-0.014076199761559938
-0.014096818695254143
0.0027603347063775985
0.07768669625026314
