RMSE-Cnvergence_Trend
0.17697060202986922
0.17697060202986922
0.17697060202986922
0.17697060202986922
0.17697060202986922
0.17697060202986922
0.17697060202986922
0.17697060202986922
0.17697060202986922
0.17697060202986922
